facility_id,facility_name,facility_type,capacity,region,licence_issue_date,inspection_date,gps_location,remarks,latitude,longitude
missing,Medina Morgan and Roberts Polyclinic,community health center,0,st. lucy,2016-04-27,2018-12-20,58788801272554,followup ,12.72554,-58.7888
7491,Hall-Atkins Health Centre,community health center,0,christ church,2024-03-11,2025-07-11,58896321299635,good,12.99635,-58.89632
7492,Rivera Meyer and Martin,community health center,98,st. michael,2021-05-15,2024-09-27,12594859118,missing,12.594,-85.911
7493,Dean-White-and-Rice,community health center,275,christ church,2022-12-13,2021-07-11,12539591436,needs upgrade,12.539,-59.143
7493,Dean-White-and-Rice,community health center,275,christ church,2022-12-13,2021-07-11,12539591436,needs upgrade,12.539,-59.143
07494,Powell Group Hospital,polyclinic,26,st. john,2022-08-05,2020-09-06,59025481313396,missing,13.13396,-59.02548
missing,Foster Inc Infirmary,polyclinic,0,st. michael,2024-12-13,2020-02-14,58724661278743,followup ,12.78743,-58.72466
HF7496,Black Johnson and Hawkins Infirmary,health center,0,st. andrew,2021-07-05,2021-02-08,58950301325617,good,13.25617,-58.9503
HF7496,Black Johnson and Hawkins Infirmary,health center,0,st. andrew,2021-07-05,2021-02-08,58950301325617,good,13.25617,-58.9503
HF7497,Lee-Rogers-and-Jones Medical Center,hospital,126,st. john,2017-04-24,2022-03-09,58983651316771,reinspection due,13.16771,-58.98365
HF7498,Griffin King and Morris Polyclinic,clinic,272,st. joseph,2022-08-06,2023-07-15,,followup ,13.0,-59.0
7499,Campos-Mitchell,clinic,0,st. michael,2019-02-16,2019-07-06,59288991309074,,13.09074,-59.28899
7500,Odonnell Inc Health Centre,community health center,472,st. michael,2022-11-18,2019-02-02,58996761312580,,13.1258,-58.99676
7501,Garcia-PLC Clinic,missing,258,st. james,2024-06-21,2018-04-27,59294471286003,followup ,12.86003,-59.29447
HF7502,Dillon Ltd Infirmary,missing,426,st. john,2018-05-14,2019-11-09,,,13.0,-59.0
07503,Brown-Pena Infirmary,missing,407,st. joseph,2018-08-29,2024-10-06,59146411276370,,12.7637,-59.14641
07504,Lang-Ltd,community health center,183,st. michael,2024-02-27,2024-04-03,,needs upgrade,13.0,-59.0
07504,Lang-Ltd,community health center,183,st. michael,2024-02-27,2024-04-03,,needs upgrade,13.0,-59.0
7505,Hanson Davis and Guerrero,hospital,0,st. lucy,2021-06-22,2019-11-23,124756591352,followup ,12.4756,-59.1352
missing,Perkins Moore and Gibson,polyclinic,313,st. joseph,2022-09-21,2025-02-21,12966115921590,needs upgrade,12.96611,-59.2159
7507,Gonzalez-Brock Clinic,missing,213,st. lucy,2022-08-01,2020-04-08,12477585331,missing,12.477,-58.533
07508,Ross Lewis and Cook Infirmary,community health center,0,st. james,,2022-02-08,13444584310,missing,13.444,-58.431
7509,Santiago LLC Polyclinic,clinic,155,st. james,2016-04-03,2019-01-12,58900371320886,reinspection due,13.20886,-58.90037
7509,Santiago LLC Polyclinic,clinic,155,st. james,2016-04-03,2019-01-12,58900371320886,reinspection due,13.20886,-58.90037
missing,Cross Inc Health Centre,hospital,474,st. james,2018-12-17,2025-05-30,12805185887659,missing,12.80518,-58.87659
06393e,Harris Inc Clinic,community health center,351,st. lucy,2018-06-25,2019-10-13,59049921320993,needs upgrade,13.20993,-59.04992
06393e,Harris Inc Clin,community health center,351,st. lucy,2018-06-25,2019-10-13,59049921320993,needs upgrade,13.20993,-59.04992
missing,Andersen-Bates,clinic,0,st. andrew,2024-04-01,2022-05-17,13110975902439,missing,13.11097,-59.02439
eede86,Lara-Ltd,hospital,0,st. andrew,2024-12-15,2023-06-16,12864815870051,good,12.86481,-58.70051
missing,Boyd Neal and Moore Infirmary,hospital,27,st. james,2016-03-04,2018-05-06,59096221294823,reinspection due,12.94823,-59.09622
07515,Wagner-PLC Polyclinic,clinic,20,st. john,2018-09-02,2020-05-14,,followup ,13.0,-59.0
07515,Wagner-PLC Polyclinic,clinic,20,st. john,2018-09-02,2020-05-14,,followup ,13.0,-59.0
missing,Miller-Yang Infirmary,missing,10,st. joseph,2018-08-25,2023-09-26,13298615870258,followup ,13.29861,-58.70258
missing,Greene Huang and Smith Health Centre,health center,178,st. peter,2020-12-30,2018-01-03,59141691285465,,12.85465,-59.14169
720634,Ochoa-Stark-and-Young Polyclinic,clinic,0,st. lucy,2022-03-17,2019-03-26,,missing,13.0,-59.0
07519,Parrish-Winters Medical Center,missing,0,st. lucy,2016-09-28,2025-11-07,58970891301071,reinspection due,13.01071,-58.97089
missing,Lamb-Watson,health center,0,st. joseph,2017-07-19,2019-12-18,13218695919321,,13.21869,-59.19321
7521,Colon-Shaw Hosp,hospital,307,st. peter,2024-06-16,2020-02-09,59033541286989,,12.86989,-59.03354
93265e,Fields-Livingston,polyclinic,0,st. lucy,2020-10-02,2023-07-26,,,13.0,-59.0
7523,Bell Harrington and Pearson Clinic,health center,150,christ church,,2018-11-20,12725235874274,,12.72523,-58.74274
7524,Farley-Garcia Medical Center,community health center,0,st. george,2017-03-06,2022-07-04,125358585451,missing,12.5358,-58.5451
7525,Stephenson-Cabrera,hospital,0,st. andrew,,2022-11-29,58815201303832,missing,13.03832,-58.8152
missing,Parks Mayo and Shaffer Clinic,missing,346,st. george,2017-01-04,2023-06-24,12784565881943,,12.78456,-58.81943
07527,Watkins-Adams Medical Center,health center,0,st. joseph,2016-02-09,2019-05-01,59217841279119,missing,12.79119,-59.21784
HF7528,Williams Gibbs and Gilbert,community health center,345,st. james,2022-10-27,2019-08-15,58907821312748,,13.12748,-58.90782
HF7529,Hawkins Group,health center,0,st. joseph,2018-09-28,2019-11-03,58793251328444,,13.28444,-58.79325
7530,Travis-Brooks Hospital,missing,490,st. james,2019-03-26,2024-01-02,58805601280309,needs upgrade,12.80309,-58.8056
7530,Travis-Brooks Hosp,missing,490,st. james,2019-03-26,2024-01-02,58805601280309,needs upgrade,12.80309,-58.8056
7531,Garcia Weaver and Walls Polyclinic,community health center,459,st. george,2023-12-30,2025-11-13,58841811319647,good,13.19647,-58.84181
7532,Nguyen-King-and-George Clinic,missing,174,st. james,2024-10-15,2020-02-08,,,13.0,-59.0
missing,Hicks Christensen and Owen,community health center,383,st. james,2022-11-05,2023-03-12,13029585514,followup ,13.029,-58.551
7534,Taylor Cox and Gordon Hospital,polyclinic,0,st. joseph,2022-01-03,2018-06-18,58843741322702,reinspection due,13.22702,-58.84374
missing,Foster PLC Hosp,missing,276,st. james,2020-09-16,2018-01-29,12916485894643,,12.91648,-58.94643
missing,Valenzuela Monroe and Smith Hosp,clinic,10,st. james,2023-12-20,2020-01-06,12766845917429,,12.76684,-59.17429
HF7537,Aguilar Ltd,hospital,8,st. michael,2019-04-06,2022-09-06,,missing,13.0,-59.0
missing,Roy-Villegas Hospital,missing,171,missing,2017-02-08,2021-09-21,12541059053,,5.905,-12.541
7539,Moody LLC Clinic,health center,162,st. lucy,2025-07-10,2023-05-17,59150381275024,needs upgrade,12.75024,-59.15038
7539,Moody LLC Clin,health center,162,st. lucy,2025-07-10,2023-05-17,59150381275024,needs upgrade,12.75024,-59.15038
7540,Jones Woods and Gamble Hospital,clinic,0,st. peter,2019-12-23,2024-05-07,125018585037,reinspection due,12.5018,-58.5037
07541,Hall Group Hosp,community health center,0,st. george,2024-10-26,2024-05-29,58749661320548,,13.20548,-58.74966
07541,Hall Group Hosp,community health center,0,st. george,2024-10-26,2024-05-29,58749661320548,,13.20548,-58.74966
7542,Bailey Marsh and Baker Clinic,community health center,0,st. andrew,2021-10-10,2020-08-22,13106591011,missing,13.106,-59.101
missing,Perez Hill and Hill Infirmary,clinic,0,st. michael,2018-11-08,2024-04-17,58795751318031,followup ,13.18031,-58.79575
missing,Norman Bird and Brown,health center,158,christ church,2020-07-08,2024-06-22,59056441278683,needs upgrade,12.78683,-59.05644
7545,Murray-Middleton Infirmary,community health center,10,christ church,2025-07-11,2019-01-06,,followup ,13.0,-59.0
missing,Johnson Nguyen and Schultz Polyclinic,clinic,409,christ church,2022-03-13,2023-02-22,59203311286431,followup ,12.86431,-59.20331
07547,Flores PLC Hospital,hospital,273,st. andrew,2025-07-29,,59026141323301,reinspection due,13.23301,-59.02614
missing,Roth-Cortez,hospital,0,st. joseph,2020-04-22,2023-05-31,58892681292039,missing,12.92039,-58.89268
07549,Lopez Group,hospital,304,christ church,2022-10-10,2019-10-24,12797525875969,missing,12.79752,-58.75969
07549,Lopez Group,hospital,304,christ church,2022-10-10,2019-10-24,12797525875969,missing,12.79752,-58.75969
7550,Cordova Ltd Clinic,missing,0,st. joseph,2019-01-03,2025-06-19,58906471292341,reinspection due,12.92341,-58.90647
missing,Roth-Walker Hosp,missing,338,st. andrew,2020-06-29,2020-11-26,13181965913731,missing,13.18196,-59.13731
7552,Baker Bishop and Walters,community health center,3,christ church,2016-09-03,2020-06-23,59281511296314,needs upgrade,12.96314,-59.28151
7552,Baker Bishop and Walters,community health center,3,christ church,2016-09-03,2020-06-23,59281511296314,needs upgrade,12.96314,-59.28151
7553,Bentley-Johnson-and-Chavez Health Centre,missing,167,st. john,2017-07-26,2021-10-27,13165059838,,5.983,-13.165
HF7554,Wells-Ayala Health Centre,polyclinic,262,missing,2021-04-23,2024-07-26,58829641320274,reinspection due,13.20274,-58.82964
HF7555,Barker Armstrong and Green,hospital,0,st. peter,2018-03-02,2025-03-17,12901185923803,missing,12.90118,-59.23803
928467,Morris Jones and Stevenson Medical Center,clinic,424,st. joseph,2021-03-19,2019-01-11,59227941312360,missing,13.1236,-59.22794
missing,Moore-Anderson,community health center,9,st. james,2018-04-29,2025-10-12,1311659247,needs upgrade,13.116,-59.247
missing,Becker-Parker Hospital,missing,13,missing,2020-01-19,2023-10-04,58744501316293,,13.16293,-58.7445
07559,Beard Oneal and Knox,community health center,0,st. michael,2016-10-07,2025-11-27,,,13.0,-59.0
07559,Beard Oneal and Knox,community health center,0,st. michael,2016-10-07,2025-11-27,,,13.0,-59.0
missing,Flores Inc Medical Center,community health center,43,st. joseph,2021-04-25,2024-02-10,125446585613,good,12.5446,-58.5613
7561,Hensley-Lewis Clinic,missing,0,christ church,2025-11-08,2023-01-01,59258441294369,,12.94369,-59.25844
missing,Wilson Group Clinic,community health center,298,st. john,2021-09-13,2019-10-26,,needs upgrade,13.0,-59.0
missing,Wilson Group Clin,community health center,298,st. john,2021-09-13,2019-10-26,,needs upgrade,13.0,-59.0
7563,Ryan Ware and Cross Infirmary,hospital,310,st. james,2016-05-12,2018-09-10,58928321300893,,13.00893,-58.92832
missing,Knapp-PLC Clinic,hospital,178,st. joseph,2024-01-23,2025-07-09,,followup ,13.0,-59.0
missing,Sellers-Johnson Clinic,polyclinic,383,christ church,2024-04-23,2018-07-22,58843741274199,needs upgrade,12.74199,-58.84374
07566,Moreno Skinner and Bullock Infirmary,clinic,71,st. peter,2023-04-11,2022-09-01,58915451315527,missing,13.15527,-58.91545
3f95d2,Duncan Ltd Hospital,community health center,433,st. james,2024-06-11,2021-12-20,,,13.0,-59.0
missing,Armstrong-and-Sons Health Centre,missing,328,christ church,2019-05-11,2018-06-01,58855601319468,good,13.19468,-58.8556
missing,Armstrong-and-Sons Health Centre,missing,328,christ church,2019-05-11,2018-06-01,58855601319468,good,13.19468,-58.8556
HF7569,Smith-LLC,missing,274,st. james,2020-12-21,2019-04-15,59251331277312,good,12.77312,-59.25133
7570,Smith LLC,community health center,21,st. peter,2021-10-15,2022-01-30,13215885904905,missing,13.21588,-59.04905
HF7571,Fields-Garrett-and-Thomas,hospital,373,st. joseph,2019-07-05,2019-11-16,12812115929745,,12.81211,-59.29745
HF7571,Fields-Garrett-and-Thomas,hospital,373,st. joseph,2019-07-05,2019-11-16,12812115929745,,12.81211,-59.29745
7572,Dunlap-Shaw Hosp,polyclinic,0,st. michael,2020-10-27,2025-02-11,13135159545,missing,13.135,-15.954
07573,Miller Herring and Frederick Health Centre,hospital,361,christ church,2023-02-25,2023-12-20,,missing,13.0,-59.0
missing,Carroll-Group Infirmary,health center,0,st. peter,2022-12-29,2022-11-05,1316584613,,13.165,-84.613
missing,Finley Harris and Reyes,health center,259,st. andrew,2016-09-14,2021-09-20,59048441291410,missing,12.9141,-59.04844
missing,Noble PLC Health Centre,community health center,490,st. andrew,2020-12-29,2018-10-15,58762201318370,followup ,13.1837,-58.7622
7577,Wood-and-Sons Clinic,health center,0,st. john,2022-07-06,2021-12-28,59084091273626,reinspection due,12.73626,-59.08409
7577,Wood-and-Sons Clin,health center,0,st. john,2022-07-06,2021-12-28,59084091273626,reinspection due,12.73626,-59.08409
missing,Hood Allen and Cruz Clinic,hospital,204,st. michael,2022-12-26,2025-02-03,59258971315044,,13.15044,-59.25897
missing,Levy LLC Infirmary,missing,10,st. andrew,2024-01-30,2022-01-11,58857471320135,missing,13.20135,-58.85747
07580,Williams-and-Sons,community health center,0,st. lucy,2016-01-01,2020-07-02,12983085913479,needs upgrade,12.98308,-59.13479
7581,Watts-Graves Hospital,health center,240,christ church,2022-11-12,2018-09-12,59272711275300,followup ,12.753,-59.27271
7582,Vega-Moreno-and-Moore Medical Center,polyclinic,0,st. andrew,2018-08-27,2021-11-02,12796595916619,good,12.79659,-59.16619
missing,Ball-Berry Hosp,missing,190,st. james,2023-08-29,2024-06-23,131519591340,good,13.1519,-59.134
7584,Johnson Bradley and Andersen Health Centre,health center,103,st. joseph,2018-03-29,2018-11-30,12997165905428,,12.99716,-59.05428
07585,Rogers-Odonnell Clinic,health center,471,st. peter,2021-09-02,2022-03-21,59243221304493,missing,13.04493,-59.24322
07585,Rogers-Odonnell Clin,health center,471,st. peter,2021-09-02,2022-03-21,59243221304493,missing,13.04493,-59.24322
HF7586,Jackson LLC HospNewLine,polyclinic,0,st. james,2022-07-05,2025-01-21,58982891294234,,12.94234,-58.98289
c4d4f7,Rogers-Kelly Health Centre,missing,446,st. joseph,2019-10-12,2022-10-12,13049165919403,,13.04916,-59.19403
missing,Daniels LLC Polyclinic,health center,0,st. george,2021-08-01,2020-01-29,59008521288199,missing,12.88199,-59.00852
missing,Webster-Smith,clinic,0,st. andrew,2018-06-05,2020-05-28,12485959119,needs upgrade,12.485,-95.911
07590,Brown-Anderson,hospital,0,st. george,2018-03-23,,59029461286544,,12.86544,-59.02946
07590,Brown-Anderson,hospital,0,st. george,2018-03-23,,59029461286544,,12.86544,-59.02946
7591,Noble Salazar and Hogan Hosp,missing,0,st. joseph,2021-10-17,2018-09-27,58871981298214,,12.98214,-58.87198
missing,Allen-Inc,missing,0,christ church,2022-05-27,2025-07-14,58932161292724,reinspection due,12.92724,-58.93216
HF7593,Wilson-Gonzalez Polyclinic,clinic,0,st. andrew,2016-02-02,2022-05-01,59205461298319,followup ,12.98319,-59.20546
7594,Yates-LLC Infirmary,hospital,220,st. michael,2025-02-11,2020-03-19,59292151328653,missing,13.28653,-59.29215
missing,Morgan Price and Smith,missing,32,christ church,2018-04-04,2025-05-10,13194115903979,,13.19411,-59.03979
missing,Morgan Price and Smith,missing,32,christ church,2018-04-04,2025-05-10,13194115903979,,13.19411,-59.03979
7596,Wilson and Sons,missing,3,st. george,2022-10-29,2021-01-17,13055705924455,missing,13.0557,-59.24455
missing,Johnston-Sanchez,health center,0,st. peter,2021-06-17,2025-02-17,13004475898194,,13.00447,-58.98194
7598,Sanford Inc,missing,247,st. andrew,2024-01-04,2023-01-03,59256691281006,,12.81006,-59.25669
missing,Gibbs Rice and Larson,hospital,434,st. james,2022-02-05,2022-03-04,59236101314374,reinspection due,13.14374,-59.2361
missing,Gibbs Rice and Larson,hospital,434,st. james,2022-02-05,2022-03-04,59236101314374,reinspection due,13.14374,-59.2361
missing,Alvarado-Murray Infirmary,community health center,493,st. james,2021-01-15,2018-06-24,12505759620,,12.505,-75.962
missing,Hart-Group,hospital,0,christ church,2025-04-03,2019-08-23,131151591747,good,13.1151,-59.1747
7602,Jensen Smith and Deleon,health center,0,christ church,2016-07-19,2021-09-24,59138441321015,,13.21015,-59.13844
7602,Jensen Smith and Deleon,health center,0,christ church,2016-07-19,2021-09-24,59138441321015,,13.21015,-59.13844
HF7603,Spencer-Smith Hospital,clinic,333,st. peter,2025-10-21,2021-12-02,59061651328283,,13.28283,-59.06165
missing,Wallace Stevens and Hart Clinic,clinic,0,st. john,2023-06-24,2020-07-27,58766121285595,,12.85595,-58.76612
missing,Green Group Health CentreNewLine,missing,373,christ church,2016-12-06,2018-03-10,58952441291799,needs upgrade,12.91799,-58.95244
07606,Adams-Juarez,health center,180,st. john,2018-01-07,2022-06-22,131118591652,followup ,13.1118,-59.1652
7607,Stephens LLC Medical Center,community health center,0,st. peter,2023-10-30,2024-07-22,,,13.0,-59.0
missing,Clark and Sons,health center,282,st. john,2021-09-04,2021-03-23,59183631316697,missing,13.16697,-59.18363
missing,Martinez Inc Medical Center,hospital,0,missing,2025-08-19,2025-10-03,58764271328638,missing,13.28638,-58.76427
missing,Martinez Inc Medical Center,hospital,0,missing,2025-08-19,2025-10-03,58764271328638,missing,13.28638,-58.76427
f76e1e,Nash-Mclaughlin Hosp,polyclinic,0,st. peter,2024-12-08,2025-05-09,59050221288085,good,12.88085,-59.05022
missing,Gonzalez-Moreno,community health center,0,christ church,2016-06-19,2022-12-04,59102121294207,followup ,12.94207,-59.10212
512fc4,Johnson Simpson and Allen Health Centre,community health center,214,st. john,2018-06-07,2023-12-26,58726501282802,missing,12.82802,-58.7265
512fc4,Johnson Simpson and Allen Health Centre,community health center,214,st. john,2018-06-07,2023-12-26,58726501282802,missing,12.82802,-58.7265
07613,Lopez-Hart,polyclinic,360,st. james,2024-11-04,2021-06-09,59263501292745,reinspection due,12.92745,-59.2635
07613,Lopez-Hart,polyclinic,360,st. james,2024-11-04,2021-06-09,59263501292745,reinspection due,12.92745,-59.2635
49668c,Phelps Ltd Polyclinic,polyclinic,0,st. james,2022-11-25,,58976441287156,good,12.87156,-58.97644
7615,Meadows West and Hamilton Health Centre,missing,470,st. john,2025-03-24,2023-09-05,59124661321320,,13.2132,-59.12466
07616,Brooks Padilla and Macias Infirmary,clinic,0,christ church,2024-05-31,2020-07-15,58957051328344,followup ,13.28344,-58.95705
07617,Martinez Sanchez and Moore,clinic,10,st. andrew,,2025-05-27,58700181308111,missing,13.08111,-58.70018
missing,Murphy Webb and Booker Health Centre,health center,207,christ church,2020-04-16,2021-02-19,12986555925197,followup ,12.98655,-59.25197
07619,Cannon Ltd Hospital,health center,0,st. lucy,2020-01-16,2023-05-22,131323584816,missing,13.1323,-58.4816
07620,Smith Crane and Phelps Hospital,health center,0,st. joseph,2021-10-08,2025-01-28,13027105895984,reinspection due,13.0271,-58.95984
